"FECHA","INDICE_NOMINAL","RENT_ANUAL_IN","INDICE_REAL","RENT_ANUAL_IR"
"2019-10-29","314.95","0.1912","245.03","0.1652"
"2019-10-30","314.34","0.1877","244.77","0.1587"
"2019-10-31","315.5","0.1954","0.0","0.0"
"2019-11-04","316.88","0.2048","244.71","0.1548"
"2019-11-05","316.01","0.201","244.65","0.1553"
"2019-11-06","315.38","0.1923","244.72","0.1556"
"2019-11-07","314.32","0.186","244.67","0.1546"
"2019-11-08","315.36","0.1854","244.53","0.1558"
"2019-11-11","314.92","0.1845","244.39","0.1544"
"2019-11-12","313.79","0.1807","244.18","0.1534"
"2019-11-13","310.04","0.1676","245.28","0.1607"
"2019-11-14","310.58","0.1711","245.08","0.1597"
"2019-11-15","312.58","0.1779","241.58","0.1369"
"2019-11-18","313.17","0.1783","241.77","0.2325"
"2019-11-19","313.22","0.1735","241.82","0.1416"
"2019-11-20","312.68","0.1709","241.58","0.1339"
"2019-11-21","312.96","0.1717","241.43","0.1331"
"2019-11-22","313.7","0.17","241.36","0.1309"
"2019-11-25","314.0","0.1676","241.11","0.1294"
"2019-11-26","314.58","0.1693","240.92","0.1284"
"2019-11-27","313.56","0.1668","240.97","0.1289"
"2019-11-28","313.01","0.1637","241.6","0.1283"
"2019-11-29","311.82","0.1572","241.62","0.1332"
"2019-12-02","311.36","0.1623","241.31","0.1293"
"2019-12-03","313.37","0.1647","237.83","0.1153"
"2019-12-04","313.41","0.166","237.48","0.1136"
"2019-12-05","313.13","0.167","238.37","0.1167"
"2019-12-06","313.45","0.1672","236.54","0.1066"
"2019-12-09","314.82","0.1737","235.86","0.1034"
"2019-12-10","316.12","0.1795","235.94","0.1036"
"2019-12-11","316.08","0.1849","236.11","0.1072"
"2019-12-12","315.64","0.1832","236.14","0.1073"
"2019-12-13","316.62","0.1845","236.0","0.1033"
"2019-12-16","316.59","0.186","235.95","0.1024"
"2019-12-17","316.48","0.1856","235.76","0.0999"
"2019-12-18","316.4","0.182","235.7","0.0996"
"2019-12-19","315.58","0.1769","235.63","0.0991"
"2019-12-20","316.43","0.1802","235.62","0.0984"
"2019-12-23","316.69","0.1765","235.68","0.0981"
"2019-12-24","317.06","0.1756","235.74","0.0984"
"2019-12-26","317.21","0.174","223.87","0.0428"
"2019-12-27","317.21","0.1722","223.84","0.0413"
"2019-12-30","316.08","0.1647","223.75","0.039"
"2019-12-31","315.71","0.1637","223.0","0.0363"
"2020-01-02","317.76","0.1694","222.45","0.0337"
"2020-01-03","317.58","0.1694","224.22","0.0418"
"2020-01-06","317.45","0.1686","224.19","0.0407"
"2020-01-07","318.14","0.1699","223.88","0.0397"
"2020-01-08","317.2","0.1671","224.34","0.0414"
"2020-01-09","317.44","0.164","223.21","0.035"
"2020-01-10","318.0","0.1657","223.7","0.0326"
"2020-01-13","318.03","0.1663","224.33","0.0407"
"2020-01-14","317.71","0.1658","224.73","0.0337"
"2020-01-15","317.97","0.1665","224.17","0.0246"
"2020-01-16","318.06","0.168","224.58","0.0284"
"2020-01-17","318.74","0.1715","224.5","0.0386"
"2020-01-20","319.33","0.1716","225.13","0.0413"
"2020-01-21","320.22","0.1747","226.05","0.0451"
"2020-01-22","320.18","0.175","226.34","0.0482"
"2020-01-23","320.21","0.1768","226.39","0.0501"
"2020-01-24","320.18","0.1769","226.39","0.0509"
"2020-01-27","320.18","0.1745","226.38","0.049"
"2020-01-28","322.01","0.1811","223.98","0.039"
"2020-01-29","322.82","0.1844","225.38","0.0461"
"2020-01-30","322.59","0.1839","225.9","0.048"
"2020-01-31","323.62","0.1773","225.51","0.0438"
"2020-02-03","324.62","0.1795","226.29","0.0492"
"2020-02-04","324.85","0.1789","226.79","0.0583"
"2020-02-05","326.04","0.1823","226.83","0.0579"
"2020-02-06","325.51","0.1801","228.01","0.0585"
"2020-02-07","325.84","0.1804","227.54","0.0568"
"2020-02-10","326.32","0.1821","227.82","0.058"
"2020-02-11","326.73","0.1842","228.32","0.0547"
"2020-02-12","326.01","0.1814","228.87","0.0587"
"2020-02-13","326.01","0.1841","228.43","0.0575"
"2020-02-14","326.47","0.1848","228.28","0.0641"
"2020-02-17","327.46","0.1863","228.57","0.0644"
"2020-02-18","328.83","0.1902","229.28","0.0682"
"2020-02-19","328.53","0.1883","230.65","0.074"
"2020-02-20","328.22","0.1875","230.24","0.0723"
"2020-02-21","328.19","0.1894","230.05","0.0726"
"2020-02-24","330.17","0.1929","230.33","0.0725"
"2020-02-25","330.18","0.1934","231.82","0.081"
"2020-02-26","328.53","0.1873","231.56","0.0765"
"2020-02-27","327.21","0.1821","229.86","0.0717"
"2020-02-28","322.68","0.1656","228.67","0.0641"
"2020-03-02","325.98","0.1774","224.26","0.0456"
"2020-03-03","328.81","0.1851","226.87","0.0578"
"2020-03-04","332.04","0.1958","229.66","0.0711"
"2020-03-05","332.23","0.1967","232.42","0.0844"
"2020-03-06","330.53","0.1892","233.0","0.0873"
"2020-03-09","327.52","0.1769","231.5","0.0782"
"2020-03-10","324.63","0.1644","229.3","0.0679"
"2020-03-11","320.28","0.1449","227.66","0.0602"
"2020-03-12","306.32","0.0938","222.41","0.0345"
"2020-03-13","305.2","0.0875","212.48","-0.0109"
"2020-03-16","290.51","0.0297","211.79","-0.0129"
"2020-03-17","293.03","0.0397","200.31","-0.0664"
"2020-03-18","282.49","0.005","205.79","-0.039"
"2020-03-19","283.97","0.0093","196.3","-0.0817"
"2020-03-20","294.26","0.0377","200.15","-0.0648"
"2020-03-23","286.04","0.0104","208.4","-0.0263"
"2020-03-24","289.32","0.0207","201.31","-0.0595"
"2020-03-25","297.55","0.0489","206.3","-0.0365"
"2020-03-26","313.57","0.1094","209.55","-0.0221"
"2020-03-27","311.39","0.1005","223.37","0.0429"
"2020-03-30","305.82","0.0797","221.19","0.0044"
"2020-03-31","306.39","0.0814","217.74","-0.0112"
"2020-04-01","297.07","0.0455","218.42","-0.0135"
"2020-04-02","292.66","0.0301","210.09","-0.0488"
"2020-04-03","292.44","0.0298","204.52","-0.076"
"2020-04-06","291.84","0.026","206.71","-0.0687"
"2020-04-07","301.29","0.0581","207.97","-0.063"
"2020-04-08","304.45","0.0683","213.05","-0.0419"
"2020-04-13","318.0","0.1166","215.05","-0.0305"
"2020-04-14","319.32","0.1228","226.96","0.0232"
"2020-04-15","321.32","0.1332","224.18","0.0074"
"2020-04-16","320.22","0.1306","228.5","0.037"
"2020-04-17","320.37","0.1292","227.23","0.0268"
"2020-04-20","320.93","0.133","227.09","0.0262"
"2020-04-21","317.94","0.1204","227.46","0.0279"
"2020-04-22","318.3","0.1205","223.6","0.0074"
"2020-04-23","318.64","0.1205","223.65","0.0059"
"2020-04-24","318.93","0.1234","222.55","0.0012"
"2020-04-27","316.38","0.1151","222.68","0.0008"
"2020-04-28","314.85","0.1071","221.73","-0.0035"
"2020-04-29","316.38","0.1093","219.42","-0.0124"
"2020-04-30","316.21","0.1063","222.4","-0.0001"
"2020-05-04","312.1","0.0944","221.19","-0.0074"
"2020-05-05","316.26","0.1077","217.28","-0.0249"
"2020-05-06","317.4","0.1137","220.17","-0.0114"
"2020-05-07","317.9","0.117","221.86","0.0021"
"2020-05-08","322.75","0.1331","222.98","0.003"
"2020-05-11","327.14","0.1503","227.24","0.0221"
"2020-05-12","327.74","0.1494","231.85","0.0428"
"2020-05-13","325.53","0.1436","232.13","0.0446"
"2020-05-14","326.66","0.1464","230.15","0.0358"
"2020-05-15","326.65","0.1439","230.99","0.0389"
"2020-05-18","329.19","0.1508","230.97","0.0364"
"2020-05-19","328.24","0.1461","233.26","0.0466"
"2020-05-20","328.1","0.1422","232.22","0.0403"
"2020-05-21","330.23","0.1473","232.05","0.0409"
"2020-05-22","331.43","0.1525","234.43","0.0285"
"2020-05-25","331.43","0.1516","235.48","0.0352"
"2020-05-26","332.43","0.152","227.22","-0.0011"
"2020-05-27","329.74","0.1416","227.8","0.0014"
"2020-05-28","328.81","0.1342","225.16","-0.0119"
"2020-05-29","329.63","0.1359","224.76","-0.0146"
"2020-06-01","327.52","0.1308","225.13","-0.0121"
"2020-06-02","327.92","0.1331","222.8","-0.0223"
"2020-06-03","329.11","0.1374","223.12","-0.0228"
"2020-06-04","327.08","0.1272","224.4","-0.0184"
"2020-06-05","326.17","0.1251","222.81","-0.0254"
"2020-06-08","327.93","0.1241","222.38","-0.0333"
"2020-06-09","327.93","0.1191","223.77","-0.0272"
"2020-06-10","327.77","0.121","223.73","-0.0274"
"2020-06-11","327.75","0.1157","223.53","-0.0288"
"2020-06-12","326.78","0.1085","223.38","-0.034"
"2020-06-15","326.78","0.1065","222.54","-0.025"
"2020-06-16","328.44","0.1015","223.02","-0.0229"
"2020-06-17","327.39","0.1012","224.94","-0.0284"
"2020-06-18","328.15","0.0996","223.53","-0.0387"
"2020-06-19","329.02","0.1031","224.29","-0.0385"
"2020-06-22","328.45","0.0907","225.17","-0.0296"
"2020-06-23","328.75","0.0953","224.72","-0.0315"
"2020-06-24","328.32","0.0933","224.57","-0.0315"
"2020-06-25","329.21","0.0945","223.68","-0.0359"
"2020-06-26","328.26","0.0988","224.07","-0.0335"
"2020-06-30","327.55","0.0987","223.27","-0.0383"
"2020-07-01","327.86","0.0974","222.97","-0.0391"
"2020-07-02","327.19","0.0928","222.43","-0.0425"
"2020-07-03","326.63","0.0882","221.67","-0.046"
"2020-07-06","326.3","0.0835","221.05","-0.0629"
"2020-07-07","326.61","0.0831","220.28","-0.0662"
"2020-07-08","328.04","0.0877","221.0","-0.063"
"2020-07-09","330.28","0.0924","222.24","-0.0587"
"2020-07-10","330.55","0.0934","224.18","-0.053"
"2020-07-13","330.37","0.0921","224.32","-0.0789"
"2020-07-14","330.68","0.0935","223.03","-0.0842"
"2020-07-15","331.9","0.0964","223.84","-0.0819"
"2020-07-16","333.52","0.093","224.77","-0.0741"
"2020-07-17","336.19","0.1004","225.79","-0.072"
"2020-07-20","336.52","0.095","227.88","-0.0599"
"2020-07-21","335.74","0.0841","227.03","-0.0634"
"2020-07-22","336.47","0.0815","226.75","-0.0657"
"2020-07-23","337.52","0.0858","227.62","-0.0647"
"2020-07-24","339.36","0.0936","228.3","-0.0598"
"2020-07-27","339.21","0.0949","229.67","-0.0562"
"2020-07-29","339.62","0.0947","228.41","-0.0614"
"2020-07-30","340.39","0.0965","228.5","-0.061"
"2020-07-31","340.03","0.1033","228.93","-0.058"
"2020-08-03","340.07","0.1044","228.41","-0.0513"
"2020-08-04","339.48","0.106","226.16","-0.0606"
"2020-08-05","339.65","0.1088","225.88","-0.0621"
"2020-08-06","336.9","0.0923","229.67","-0.0472"
"2020-08-07","333.29","0.0765","223.39","-0.0731"
"2020-08-10","333.77","0.0776","220.7","-0.0861"
"2020-08-11","335.72","0.0742","219.18","-0.0924"
"2020-08-12","335.46","0.0698","220.17","-0.089"
"2020-08-13","335.74","0.0693","220.4","-0.0978"
"2020-08-14","335.91","0.0699","219.54","-0.0969"
"2020-08-17","335.98","0.0732","219.93","-0.1035"
"2020-08-18","335.06","0.0663","220.92","-0.0995"
"2020-08-19","335.51","0.0699","218.9","-0.1042"
"2020-08-20","334.62","0.0696","219.87","-0.1002"
"2020-08-21","334.21","0.0696","219.12","-0.1071"
"2020-08-24","334.1","0.0683","219.05","-0.1079"
"2020-08-25","333.55","0.0656","219.32","-0.1068"
"2020-08-26","334.62","0.0698","218.86","-0.1073"
"2020-08-27","336.16","0.0732","219.65","-0.1034"
"2020-08-28","337.1","0.0756","220.77","-0.1055"
"2020-08-31","338.91","0.0821","221.63","-0.106"
"2020-09-01","338.46","0.0812","223.6","-0.098"
"2020-09-02","336.8","0.0736","222.14","-0.1029"
"2020-09-03","335.67","0.066","220.62","-0.111"
"2020-09-04","335.61","0.0639","219.64","-0.1159"
"2020-09-07","334.76","0.0577","219.37","-0.1164"
"2020-09-08","334.28","0.0595","218.38","-0.1204"
"2020-09-09","337.57","0.0706","219.36","-0.1159"
"2020-09-10","337.8","0.0702","221.98","-0.106"
"2020-09-11","334.97","0.0613","222.38","-0.1043"
"2020-09-14","336.23","0.0681","220.18","-0.1062"
"2020-09-15","337.09","0.0729","220.87","-0.1034"
"2020-09-16","336.14","0.0703","221.85","-0.0993"
"2020-09-17","336.35","0.0721","220.94","-0.105"
"2020-09-18","336.82","0.0777","221.23","-0.1031"
"2020-09-21","335.73","0.0738","221.17","-0.1024"
"2020-09-22","334.92","0.0681","220.19","-0.1063"
"2020-09-23","333.06","0.0595","220.32","-0.1051"
"2020-09-24","333.52","0.0627","218.64","-0.1128"
"2020-09-25","334.08","0.0667","219.46","-0.1099"
"2020-09-28","335.72","0.0753","219.44","-0.1099"
"2020-09-29","334.91","0.0705","220.27","-0.1066"
"2020-09-30","334.43","0.0675","219.93","-0.1072"
"2020-10-01","334.27","0.0684","220.59","-0.1042"
"2020-10-02","334.49","0.066","220.48","-0.1039"
"2020-10-05","335.4","0.0644","220.84","-0.1028"
"2020-10-06","335.77","0.0599","221.31","-0.1009"
"2020-10-07","336.93","0.0579","221.44","-0.1012"
"2020-10-08","338.47","0.0572","222.33","-0.0976"
"2020-10-09","340.74","0.0702","223.72","-0.0928"
"2020-10-12","339.66","0.0626","225.3","-0.0882"
"2020-10-13","338.99","0.0632","220.93","-0.1059"
"2020-10-14","337.43","0.0532","220.66","-0.0962"
"2020-10-15","336.82","0.052","217.17","-0.1193"
"2020-10-16","337.32","0.0542","216.74","-0.1209"
"2020-10-19","336.86","0.0557","216.67","-0.1163"
"2020-10-20","336.2","0.0565","216.39","-0.1175"
"2020-10-21","334.18","0.0535","215.97","-0.119"
"2020-10-22","334.11","0.053","214.21","-0.1262"
"2020-10-23","335.96","0.0618","214.17","-0.1258"
"2020-10-26","336.62","0.069","215.28","-0.1218"
"2020-10-27","338.13","0.0736","215.61","-0.1205"
"2020-10-28","337.0","0.0721","216.79","-0.1149"
"2020-10-29","337.74","0.0705","215.82","-0.1192"
"2020-10-30","337.32","0.0645","216.33","-0.1162"
"2020-11-02","337.93","0.0694","216.26","-0.1165"
"2020-11-03","340.69","0.0802","217.16","-0.1128"
"2020-11-04","341.71","0.0871","218.48","-0.1072"
"2020-11-05","343.69","0.0898","218.76","-0.1058"
"2020-11-06","344.75","0.0947","220.68","-0.0982"
"2020-11-09","343.57","0.0949","222.97","-0.0882"
"2020-11-10","339.07","0.0936","222.97","-0.0881"
"2020-11-11","340.51","0.0964","222.97","-0.0876"
"2020-11-12","339.66","0.0867","222.97","-0.0868"
"2020-11-13","337.59","0.078","222.98","-0.0909"
"2020-11-16","335.78","0.072","222.98","-0.077"
"2020-11-17","340.39","0.0886","222.98","-0.077"
"2020-11-18","340.64","0.0884","218.29","-0.0971"
"2020-11-19","340.36","0.085","218.07","-0.0982"
"2020-11-20","341.36","0.0871","217.93","-0.0979"
"2020-11-23","342.48","0.0887","218.55","-0.0945"
"2020-11-24","344.06","0.0973","219.56","-0.0903"
"2020-11-25","344.46","0.1005","221.43","-0.0816"
"2020-11-26","346.09","0.1099","221.87","-0.0791"
"2020-11-27","345.67","0.1102","221.87","-0.0793"
"2020-11-30","345.87","0.1037","223.24","-0.0761"
"2020-12-01","345.19","0.1014","223.67","-0.0743"
"2020-12-02","345.55","0.1036","223.09","-0.0755"
"2020-12-03","346.21","0.1045","223.24","-0.0614"
"2020-12-04","346.89","0.1019","224.0","-0.0568"
"2020-12-07","348.29","0.1017","224.63","-0.0503"
"2020-12-09","348.74","0.1033","226.59","-0.0393"
"2020-12-10","349.19","0.1063","226.16","-0.0415"
"2020-12-11","350.12","0.1058","225.77","-0.0438"
"2020-12-14","350.82","0.1081","226.16","-0.0417"
"2020-12-15","352.45","0.1137","227.95","-0.0341"
"2020-12-16","354.17","0.1194","228.42","-0.0319"
"2020-12-17","356.16","0.1286","228.62","-0.0303"
"2020-12-18","356.16","0.1256","230.66","-0.0214"
"2020-12-21","355.57","0.1228","230.14","-0.0232"
"2020-12-22","355.24","0.1204","230.1","-0.0234"
"2020-12-23","354.43","0.1173","229.15","-0.0277"
"2020-12-24","356.1","0.1226","227.98","-0.0329"
"2020-12-28","355.17","0.1237","229.48","0.0252"
"2020-12-29","354.76","0.1237","229.82","0.0267"
"2020-12-30","354.31","0.115","228.0","0.019"
"2020-12-31","354.42","0.116","227.9","0.022"
"2021-01-04","355.28","0.1192","228.09","0.0173"
"2021-01-05","354.91","0.1156","228.33","0.0183"
"2021-01-06","352.34","0.1108","228.21","0.0179"
"2021-01-07","351.07","0.1059","226.15","0.0102"
"2021-01-08","351.3","0.1047","225.54","0.0054"
"2021-01-11","349.14","0.0978","227.47","0.0169"
"2021-01-12","350.34","0.1027","226.17","0.0111"
"2021-01-13","352.08","0.1073","227.38","0.0136"
"2021-01-14","352.69","0.1089","228.96","0.0188"
"2021-01-15","351.97","0.1042","229.35","0.0231"
"2021-01-18","351.26","0.1","228.55","0.0181"
"2021-01-19","350.73","0.0953","228.2","0.0165"
"2021-01-20","350.91","0.096","227.41","0.0102"
"2021-01-21","350.99","0.0961","227.69","0.0072"
"2021-01-22","349.34","0.0911","227.96","0.0072"
"2021-01-25","349.54","0.0917","225.43","-0.0042"
"2021-01-26","349.12","0.0842","225.64","-0.0033"
"2021-01-27","346.04","0.0719","225.23","-0.0051"
"2021-01-28","348.63","0.0807","222.49","-0.0066"
"2021-01-29","350.47","0.083","224.87","-0.0023"
"2021-02-01","351.02","0.0813","225.77","0.0012"
"2021-02-02","349.66","0.0764","224.42","-0.0048"
"2021-02-03","348.78","0.0698","223.66","-0.0116"
"2021-02-04","348.51","0.0707","223.39","-0.015"
"2021-02-05","348.43","0.0693","223.18","-0.0161"
"2021-02-08","349.54","0.0711","223.03","-0.0198"
"2021-02-09","349.44","0.0695","225.23","-0.0102"
"2021-02-10","350.23","0.0743","224.09","-0.0164"
"2021-02-11","349.62","0.0724","224.61","-0.0163"
"2021-02-12","349.29","0.0699","223.83","-0.022"
"2021-02-15","348.83","0.0653","223.73","-0.0199"
"2021-02-16","346.98","0.0552","223.19","-0.0223"
"2021-02-17","346.12","0.0535","220.85","-0.0338"
"2021-02-18","345.6","0.0529","220.28","-0.0392"
"2021-02-19","343.55","0.0468","220.29","-0.0449"
"2021-02-22","340.38","0.0309","218.68","-0.0494"
"2021-02-23","341.68","0.0348","217.67","-0.0538"
"2021-02-24","340.69","0.037","217.93","-0.0538"
"2021-02-25","339.19","0.0366","217.21","-0.063"
"2021-02-26","338.96","0.0505","216.18","-0.0664"
"2021-03-01","339.23","0.0406","216.41","-0.0536"
"2021-03-02","336.08","0.0221","217.45","-0.0304"
"2021-03-03","332.33","0.0009","214.51","-0.0545"
"2021-03-04","329.54","-0.0081","211.83","-0.0776"
"2021-03-05","325.89","-0.014","209.01","-0.1007"
"2021-03-08","327.17","-0.0011","205.87","-0.1164"
"2021-03-09","327.65","0.0093","206.57","-0.1077"
"2021-03-10","330.66","0.0324","207.78","-0.0938"
"2021-03-11","332.31","0.0848","209.68","-0.079"
"2021-03-12","331.08","0.0848","211.28","-0.05"
"2021-03-15","330.74","0.1385","209.57","-0.0137"
"2021-03-16","330.57","0.1281","209.03","-0.013"
"2021-03-17","329.39","0.1661","208.86","0.0427"
"2021-03-18","330.51","0.1639","207.75","0.0096"
"2021-03-19","332.44","0.1298","210.69","0.0733"
"2021-03-22","332.58","0.1627","212.03","0.0593"
"2021-03-23","333.19","0.1516","211.91","0.0168"
"2021-03-24","331.71","0.1148","212.36","0.0549"
"2021-03-25","330.66","0.0545","211.27","0.0241"
"2021-03-26","330.47","0.0613","210.21","0.0031"
"2021-03-29","328.61","0.0745","210.35","-0.0583"
"2021-03-30","324.28","0.0584","208.64","-0.0567"
"2021-03-31","325.15","0.0945","205.28","-0.0572"
"2021-04-05","329.01","0.1242","206.22","0.0083"
"2021-04-06","331.17","0.1324","209.81","0.015"
"2021-04-07","330.84","0.1336","212.04","0.0196"
"2021-04-08","331.16","0.0992","211.72","-0.0063"
"2021-04-09","328.75","0.0798","211.9","-0.0054"
"2021-04-12","330.11","0.0381","210.95","-0.0099"
"2021-04-13","329.81","0.0329","213.87","-0.0055"
"2021-04-14","328.08","0.021","212.06","-0.0657"
"2021-04-15","328.45","0.0257","209.04","-0.0675"
"2021-04-16","327.83","0.0233","209.1","-0.0849"
"2021-04-19","324.81","0.0121","209.28","-0.079"
"2021-04-20","325.87","0.025","207.72","-0.0853"
"2021-04-21","323.85","0.0175","207.58","-0.0874"
"2021-04-22","317.34","-0.0041","205.96","-0.0789"
"2021-04-23","319.22","0.0009","200.94","-0.1015"
"2021-04-26","313.67","-0.0086","203.54","-0.0854"
"2021-04-27","314.14","-0.0023","202.35","-0.0913"
"2021-04-28","316.98","0.0019","201.0","-0.0935"
"2021-04-29","319.59","0.0107","203.24","-0.0737"
"2021-04-30","318.18","0.0195","205.79","-0.0747"
"2021-05-03","315.16","-0.0035","204.17","-0.082"
"2021-05-04","316.42","-0.0031","199.88","-0.0963"
"2021-05-05","317.05","-0.0027","201.22","-0.074"
"2021-05-06","320.48","-0.007","201.0","-0.0871"
"2021-05-07","323.4","-0.0114","204.47","-0.0784"
"2021-05-10","325.66","-0.0064","205.51","-0.0784"
"2021-05-11","328.24","0.0083","207.75","-0.0858"
"2021-05-12","326.46","-0.0006","207.54","-0.1048"
"2021-05-13","328.36","0.0052","206.36","-0.111"
"2021-05-14","329.84","0.002","208.68","-0.0933"
"2021-05-17","327.39","-0.0026","210.09","-0.0904"
"2021-05-18","325.54","-0.0078","207.93","-0.0997"
"2021-05-19","324.73","-0.0167","206.52","-0.1146"
"2021-05-20","326.36","-0.0153","205.58","-0.1147"
"2021-05-21","327.26","-0.0126","206.53","-0.11"
"2021-05-24","326.22","-0.0187","206.8","-0.1179"
"2021-05-25","325.35","-0.0133","205.52","-0.1272"
"2021-05-26","322.91","-0.0179","205.05","-0.0976"
"2021-05-27","322.52","-0.0216","202.88","-0.1094"
"2021-05-28","327.68","0.0005","202.89","-0.0989"
"2021-05-31","329.55","0.005","206.25","-0.0824"
"2021-06-01","328.09","-0.0031","207.61","-0.0778"
"2021-06-02","326.49","-0.0018","206.27","-0.0742"
"2021-06-03","325.46","-0.0022","205.88","-0.0773"
"2021-06-04","330.79","0.0087","205.0","-0.0864"
"2021-06-07","321.77","-0.0188","210.2","-0.0566"
"2021-06-08","326.43","-0.0041","203.67","-0.0841"
"2021-06-09","323.15","-0.014","208.94","-0.0663"
"2021-06-10","322.7","-0.0125","207.1","-0.0743"
"2021-06-11","323.46","-0.0102","205.45","-0.0809"
"2021-06-14","320.26","-0.0249","207.66","-0.0704"
"2021-06-15","317.22","-0.0311","205.22","-0.0778"
"2021-06-16","317.18","-0.0334","210.17","-0.0576"
"2021-06-17","317.67","-0.0345","209.71","-0.0677"
"2021-06-18","315.25","-0.0402","202.89","-0.0924"
"2021-06-21","309.6","-0.0583","200.97","-0.104"
"2021-06-22","310.91","-0.053","197.28","-0.1238"
"2021-06-23","311.38","-0.0542","198.21","-0.118"
"2021-06-24","311.45","-0.0512","198.88","-0.1144"
"2021-06-25","313.41","-0.0432","198.66","-0.1119"
"2021-06-28","318.78","-0.0277","200.04","-0.1072"
"2021-06-30","321.6","-0.0171","204.01","-0.0863"
"2021-07-01","319.03","-0.0233","205.66","-0.0776"
"2021-07-02","316.92","-0.0287","203.5","-0.0851"
"2021-07-05","314.24","-0.0379","202.76","-0.0853"
"2021-07-06","315.04","-0.0396","201.3","-0.0893"
"2021-07-07","310.81","-0.0589","208.36","-0.0541"
"2021-07-08","310.16","-0.0617","198.99","-0.0996"
"2021-07-09","309.63","-0.0628","201.44","-0.0936"
"2021-07-12","308.19","-0.068","201.17","-0.1027"
"2021-07-13","309.05","-0.0689","200.63","-0.1056"
"2021-07-14","310.48","-0.0691","200.83","-0.0995"
"2021-07-15","312.52","-0.0704","202.56","-0.0951"
"2021-07-16","314.29","-0.0661","204.0","-0.0924"
"2021-07-19","313.48","-0.0663","205.46","-0.09"
"2021-07-20","312.49","-0.0713","204.54","-0.1024"
"2021-07-21","313.22","-0.072","203.09","-0.1055"
"2021-07-22","316.23","-0.0682","203.83","-0.1011"
"2021-07-23","315.8","-0.069","205.83","-0.0957"
"2021-07-26","316.6","-0.0678","205.55","-0.0996"
"2021-07-27","316.59","-0.0699","206.31","-0.1017"
"2021-07-30","299.76","-0.1184","205.17","-0.1021"
"2021-08-02","302.96","-0.1091","191.6","-0.1631"
"2021-08-03","306.3","-0.0978","191.26","-0.1626"
"2021-08-04","305.4","-0.1008","195.23","-0.1367"
"2021-08-05","304.99","-0.0947","194.38","-0.1394"
"2021-08-06","299.56","-0.1012","194.18","-0.1545"
"2021-08-09","296.09","-0.1129","190.09","-0.1491"
"2021-08-10","297.26","-0.1146","188.82","-0.1444"
"2021-08-11","297.03","-0.1146","188.35","-0.1407"
"2021-08-12","295.25","-0.1206","188.94","-0.1418"
"2021-08-13","298.27","-0.112","187.6","-0.1488"
"2021-08-16","296.35","-0.118","189.21","-0.1382"
"2021-08-17","294.61","-0.1207","189.28","-0.1393"
"2021-08-18","294.88","-0.1211","199.99","-0.0947"
"2021-08-19","292.59","-0.1256","187.15","-0.1451"
"2021-08-20","291.25","-0.1285","191.19","-0.1305"
"2021-08-23","291.75","-0.1268","190.65","-0.13"
"2021-08-24","295.63","-0.1137","192.79","-0.1199"
"2021-08-25","294.09","-0.1211","194.55","-0.1129"
"2021-08-26","294.46","-0.1241","193.85","-0.1143"
"2021-08-27","301.18","-0.1066","194.08","-0.1164"
"2021-08-31","303.5","-0.1045","204.78","-0.076"
"2021-09-01","300.47","-0.1122","199.05","-0.1098"
"2021-09-02","299.27","-0.1115","199.91","-0.1001"
"2021-09-03","299.31","-0.1083","199.54","-0.0955"
"2021-09-06","299.26","-0.1083","200.92","-0.0852"
"2021-09-07","299.22","-0.1062","199.7","-0.0897"
"2021-09-08","297.76","-0.1093","201.75","-0.0762"
"2021-09-09","296.88","-0.1205","200.85","-0.0844"
"2021-09-10","296.05","-0.1236","200.18","-0.0982"
"2021-09-13","296.0","-0.1163","200.49","-0.0985"
"2021-09-14","296.78","-0.1173","199.96","-0.0918"
"2021-09-15","295.92","-0.1221","199.27","-0.0978"
"2021-09-16","295.63","-0.1205","198.97","-0.1031"
"2021-09-17","297.09","-0.1167","200.08","-0.0944"
"2021-09-20","298.73","-0.1131","202.75","-0.0835"
"2021-09-21","300.61","-0.1046","203.57","-0.0795"
"2021-09-22","299.25","-0.1065","201.88","-0.0832"
"2021-09-23","300.08","-0.099","202.62","-0.0803"
"2021-09-24","299.48","-0.1021","202.2","-0.0752"
"2021-09-27","297.91","-0.1083","201.89","-0.08"
"2021-09-28","297.38","-0.1142","200.03","-0.0884"
"2021-09-29","297.83","-0.1107","200.24","-0.0909"
"2021-09-30","297.13","-0.1115","199.67","-0.0921"
"2021-10-01","298.56","-0.1068","199.99","-0.0934"
"2021-10-04","299.93","-0.1033","201.72","-0.0851"
"2021-10-05","300.7","-0.1035","201.73","-0.0866"
"2021-10-06","302.92","-0.0978","203.45","-0.0807"
"2021-10-07","307.62","-0.087","207.76","-0.0618"
"2021-10-11","306.09","-0.0957","207.64","-0.0719"
"2021-10-12","308.85","-0.0936","208.72","-0.0736"
"2021-10-13","311.56","-0.0827","211.5","-0.0427"
"2021-10-14","312.51","-0.0781","212.43","-0.0373"
"2021-10-15","310.42","-0.08","208.23","-0.0411"
"2021-10-18","309.03","-0.0825","207.15","-0.0443"
"2021-10-19","308.39","-0.0858","206.01","-0.0492"
"2021-10-20","308.43","-0.0844","205.84","-0.0488"
"2021-10-21","308.05","-0.0837","205.66","-0.0477"
"2021-10-22","308.39","-0.0772","206.57","-0.0357"
"2021-10-25","308.69","-0.0761","206.81","-0.0344"
